File, LLJit load, err LLJit load, MCJit load, err MCJit load, MC/LL load, LLJit sim, err LLJit sim, MCJit sim, err MCJit sim, MC/LL sim
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000018/BIOMD0000000018_url.xml, 0.06797820000001238, 0.016022632207975625, 0.27667319999999335, 0.041787372119262894, 4.070028332611675, 0.0017284999999975792, 0.0002522313224042047, 0.0019935000000600666, 0.00045017842237645193, 1.153312120371917
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000019/BIOMD0000000019_url.xml, 0.1420113199999991, 0.0283069260508734, 0.7484692799999835, 0.08285069662743978, 5.270490267958837, 0.04513190000001188, 0.0025607695288778157, 0.05512957999999344, 0.01366613230096666, 1.2215213629379424
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000020/BIOMD0000000020_url.xml, 0.02295459999999423, 0.008444234503141853, 0.09309216000000334, 0.017985632459351215, 4.055490402796248, 0.0013670000000152616, 0.0007237477958652079, 0.001152880000006462, 0.00010455301811417569, 0.8433650329141119
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000021/BIOMD0000000021_url.xml, 0.030981480000007933, 0.00595977501064763, 0.11051507999998193, 0.008554185605964219, 3.5671336553306565, 0.0024182999999902144, 0.0004358894217403702, 0.0023184199999491282, 0.0003078507781278162, 0.9586982590904808
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000022/BIOMD0000000022_url.xml, 0.037968220000007144, 0.0077869401822222494, 0.12841596000006347, 0.011549677144335097, 3.3821959523000897, 0.002135120000002244, 0.0004492425954853019, 0.0021460399999568835, 0.00030994224367666734, 1.0051144666129435
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000023/BIOMD0000000023_url.xml, 0.03105720000000369, 0.005224914368674211, 0.11562132000000247, 0.005968299632647349, 3.7228507399246786, 0.0013467800000067421, 0.000625952494688791, 0.001208520000034241, 0.00019758367744374152, 0.8973403228650493
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000026/BIOMD0000000026_url.xml, 0.024399820000005422, 0.005264756731090954, 0.10228782000003775, 0.010560012445370493, 4.192154696223785, 0.001514480000002294, 0.0004076347256989634, 0.0014369399999736743, 0.00024171822105861684, 0.9488009085438551
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000027/BIOMD0000000027_url.xml, 0.018175899999999155, 0.0038175424456026253, 0.07366331999999147, 0.00975881683815464, 4.052801786981382, 0.0009440800000061422, 4.4940111249437166e-05, 0.0009904599999799757, 9.0756654886779e-05, 1.0491271925827597
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000028/BIOMD0000000028_url.xml, 0.03334586000000508, 0.007002569743626231, 0.1381031799999505, 0.01801762473583236, 4.141539009638063, 0.0019764000000002113, 0.0004844476359625749, 0.0019122400000128436, 0.00015617173363418902, 0.9675369358493419
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000029/BIOMD0000000029_url.xml, 0.024722100000006186, 0.00504206354382286, 0.09418037999998888, 0.006954423327501005, 3.809562294463873, 0.000915420000003131, 2.7571681120921492e-05, 0.0010073400000123911, 7.728284668716914e-05, 1.100412925224428
